model_version,horizon_windows,horizon_minutes,split,dimension,slice_value,actual_label,predicted_label,rows
classical_classification_v1,1,30,validation,peak_status,morning_peak,Severe,Moderate,9
classical_classification_v1,1,30,validation,peak_status,morning_peak,Severe,Heavy,165
classical_classification_v1,1,30,validation,peak_status,morning_peak,Severe,Severe,750
classical_classification_v1,1,30,validation,peak_status,off_peak,Free-flow,Free-flow,15131
classical_classification_v1,1,30,validation,peak_status,off_peak,Free-flow,Moderate,791
classical_classification_v1,1,30,validation,peak_status,off_peak,Free-flow,Heavy,0
classical_classification_v1,1,30,validation,peak_status,off_peak,Free-flow,Severe,0
classical_classification_v1,1,30,validation,peak_status,off_peak,Moderate,Free-flow,548
classical_classification_v1,1,30,validation,peak_status,off_peak,Moderate,Moderate,3122
classical_classification_v1,1,30,validation,peak_status,off_peak,Moderate,Heavy,184
classical_classification_v1,1,30,validation,peak_status,off_peak,Moderate,Severe,0
classical_classification_v1,1,30,validation,peak_status,off_peak,Heavy,Free-flow,2
classical_classification_v1,1,30,validation,peak_status,off_peak,Heavy,Moderate,108
classical_classification_v1,1,30,validation,peak_status,off_peak,Heavy,Heavy,393
classical_classification_v1,1,30,validation,peak_status,off_peak,Heavy,Severe,2
classical_classification_v1,1,30,validation,peak_status,off_peak,Severe,Free-flow,0
classical_classification_v1,1,30,validation,peak_status,off_peak,Severe,Moderate,0
classical_classification_v1,1,30,validation,peak_status,off_peak,Severe,Heavy,69
classical_classification_v1,1,30,validation,peak_status,off_peak,Severe,Severe,0
classical_classification_v1,1,30,validation,weather_condition,Clear,Free-flow,Free-flow,11787
classical_classification_v1,1,30,validation,weather_condition,Clear,Free-flow,Moderate,741
classical_classification_v1,1,30,validation,weather_condition,Clear,Free-flow,Heavy,1
classical_classification_v1,1,30,validation,weather_condition,Clear,Free-flow,Severe,0
classical_classification_v1,1,30,validation,weather_condition,Clear,Moderate,Free-flow,465
classical_classification_v1,1,30,validation,weather_condition,Clear,Moderate,Moderate,3897
classical_classification_v1,1,30,validation,weather_condition,Clear,Moderate,Heavy,414
classical_classification_v1,1,30,validation,weather_condition,Clear,Moderate,Severe,24
classical_classification_v1,1,30,validation,weather_condition,Clear,Heavy,Free-flow,3
classical_classification_v1,1,30,validation,weather_condition,Clear,Heavy,Moderate,293
classical_classification_v1,1,30,validation,weather_condition,Clear,Heavy,Heavy,1121
classical_classification_v1,1,30,validation,weather_condition,Clear,Heavy,Severe,455
classical_classification_v1,1,30,validation,weather_condition,Clear,Severe,Free-flow,0
classical_classification_v1,1,30,validation,weather_condition,Clear,Severe,Moderate,4
classical_classification_v1,1,30,validation,weather_condition,Clear,Severe,Heavy,307
classical_classification_v1,1,30,validation,weather_condition,Clear,Severe,Severe,830
classical_classification_v1,1,30,validation,weather_condition,Cloudy,Free-flow,Free-flow,2623
classical_classification_v1,1,30,validation,weather_condition,Cloudy,Free-flow,Moderate,216
classical_classification_v1,1,30,validation,weather_condition,Cloudy,Free-flow,Heavy,0
classical_classification_v1,1,30,validation,weather_condition,Cloudy,Free-flow,Severe,0
classical_classification_v1,1,30,validation,weather_condition,Cloudy,Moderate,Free-flow,110
classical_classification_v1,1,30,validation,weather_condition,Cloudy,Moderate,Moderate,1066
classical_classification_v1,1,30,validation,weather_condition,Cloudy,Moderate,Heavy,157
classical_classification_v1,1,30,validation,weather_condition,Cloudy,Moderate,Severe,11
classical_classification_v1,1,30,validation,weather_condition,Cloudy,Heavy,Free-flow,0
classical_classification_v1,1,30,validation,weather_condition,Cloudy,Heavy,Moderate,84
classical_classification_v1,1,30,validation,weather_condition,Cloudy,Heavy,Heavy,368
classical_classification_v1,1,30,validation,weather_condition,Cloudy,Heavy,Severe,144
classical_classification_v1,1,30,validation,weather_condition,Cloudy,Severe,Free-flow,0
classical_classification_v1,1,30,validation,weather_condition,Cloudy,Severe,Moderate,6
classical_classification_v1,1,30,validation,weather_condition,Cloudy,Severe,Heavy,92
classical_classification_v1,1,30,validation,weather_condition,Cloudy,Severe,Severe,155
classical_classification_v1,1,30,validation,weather_condition,Fog,Free-flow,Free-flow,137
classical_classification_v1,1,30,validation,weather_condition,Fog,Free-flow,Moderate,6
classical_classification_v1,1,30,validation,weather_condition,Fog,Free-flow,Heavy,0
classical_classification_v1,1,30,validation,weather_condition,Fog,Free-flow,Severe,0
classical_classification_v1,1,30,validation,weather_condition,Fog,Moderate,Free-flow,13
classical_classification_v1,1,30,validation,weather_condition,Fog,Moderate,Moderate,16
classical_classification_v1,1,30,validation,weather_condition,Fog,Moderate,Heavy,2
classical_classification_v1,1,30,validation,weather_condition,Fog,Moderate,Severe,0
classical_classification_v1,1,30,validation,weather_condition,Fog,Heavy,Free-flow,1
classical_classification_v1,1,30,validation,weather_condition,Fog,Heavy,Moderate,0
classical_classification_v1,1,30,validation,weather_condition,Fog,Heavy,Heavy,0
classical_classification_v1,1,30,validation,weather_condition,Fog,Heavy,Severe,0
classical_classification_v1,1,30,validation,weather_condition,Fog,Severe,Free-flow,1
classical_classification_v1,1,30,validation,weather_condition,Fog,Severe,Moderate,0
classical_classification_v1,1,30,validation,weather_condition,Fog,Severe,Heavy,0
classical_classification_v1,1,30,validation,weather_condition,Fog,Severe,Severe,0
classical_classification_v1,1,30,validation,weather_condition,Overcast,Free-flow,Free-flow,494
classical_classification_v1,1,30,validation,weather_condition,Overcast,Free-flow,Moderate,34
classical_classification_v1,1,30,validation,weather_condition,Overcast,Free-flow,Heavy,1
classical_classification_v1,1,30,validation,weather_condition,Overcast,Free-flow,Severe,0
classical_classification_v1,1,30,validation,weather_condition,Overcast,Moderate,Free-flow,11
classical_classification_v1,1,30,validation,weather_condition,Overcast,Moderate,Moderate,179
classical_classification_v1,1,30,validation,weather_condition,Overcast,Moderate,Heavy,9
classical_classification_v1,1,30,validation,weather_condition,Overcast,Moderate,Severe,4
classical_classification_v1,1,30,validation,weather_condition,Overcast,Heavy,Free-flow,0
classical_classification_v1,1,30,validation,weather_condition,Overcast,Heavy,Moderate,10
classical_classification_v1,1,30,validation,weather_condition,Overcast,Heavy,Heavy,32
classical_classification_v1,1,30,validation,weather_condition,Overcast,Heavy,Severe,30
classical_classification_v1,1,30,validation,weather_condition,Overcast,Severe,Free-flow,0
classical_classification_v1,1,30,validation,weather_condition,Overcast,Severe,Moderate,0
classical_classification_v1,1,30,validation,weather_condition,Overcast,Severe,Heavy,8
classical_classification_v1,1,30,validation,weather_condition,Overcast,Severe,Severe,44
classical_classification_v1,1,30,validation,weather_condition,Rain,Free-flow,Free-flow,402
classical_classification_v1,1,30,validation,weather_condition,Rain,Free-flow,Moderate,44
classical_classification_v1,1,30,validation,weather_condition,Rain,Free-flow,Heavy,0
classical_classification_v1,1,30,validation,weather_condition,Rain,Free-flow,Severe,0
classical_classification_v1,1,30,validation,weather_condition,Rain,Moderate,Free-flow,8
classical_classification_v1,1,30,validation,weather_condition,Rain,Moderate,Moderate,171
classical_classification_v1,1,30,validation,weather_condition,Rain,Moderate,Heavy,38
classical_classification_v1,1,30,validation,weather_condition,Rain,Moderate,Severe,0
classical_classification_v1,1,30,validation,weather_condition,Rain,Heavy,Free-flow,0
classical_classification_v1,1,30,validation,weather_condition,Rain,Heavy,Moderate,16
classical_classification_v1,1,30,validation,weather_condition,Rain,Heavy,Heavy,55
classical_classification_v1,1,30,validation,weather_condition,Rain,Heavy,Severe,1
classical_classification_v1,1,30,validation,weather_condition,Rain,Severe,Free-flow,0
classical_classification_v1,1,30,validation,weather_condition,Rain,Severe,Moderate,1
classical_classification_v1,1,30,validation,weather_condition,Rain,Severe,Heavy,6
classical_classification_v1,1,30,validation,weather_condition,Rain,Severe,Severe,2
classical_classification_v1,1,30,validation,actual_congestion,Free-flow,Free-flow,Free-flow,15443
classical_classification_v1,1,30,validation,actual_congestion,Free-flow,Free-flow,Moderate,1041
classical_classification_v1,1,30,validation,actual_congestion,Free-flow,Free-flow,Heavy,2
classical_classification_v1,1,30,validation,actual_congestion,Free-flow,Free-flow,Severe,0
classical_classification_v1,1,30,validation,actual_congestion,Free-flow,Moderate,Free-flow,0
classical_classification_v1,1,30,validation,actual_congestion,Free-flow,Moderate,Moderate,0
classical_classification_v1,1,30,validation,actual_congestion,Free-flow,Moderate,Heavy,0
classical_classification_v1,1,30,validation,actual_congestion,Free-flow,Moderate,Severe,0
classical_classification_v1,1,30,validation,actual_congestion,Free-flow,Heavy,Free-flow,0
classical_classification_v1,1,30,validation,actual_congestion,Free-flow,Heavy,Moderate,0
classical_classification_v1,1,30,validation,actual_congestion,Free-flow,Heavy,Heavy,0
classical_classification_v1,1,30,validation,actual_congestion,Free-flow,Heavy,Severe,0
classical_classification_v1,1,30,validation,actual_congestion,Free-flow,Severe,Free-flow,0
classical_classification_v1,1,30,validation,actual_congestion,Free-flow,Severe,Moderate,0
classical_classification_v1,1,30,validation,actual_congestion,Free-flow,Severe,Heavy,0
classical_classification_v1,1,30,validation,actual_congestion,Free-flow,Severe,Severe,0
classical_classification_v1,1,30,validation,actual_congestion,Heavy,Free-flow,Free-flow,0
classical_classification_v1,1,30,validation,actual_congestion,Heavy,Free-flow,Moderate,0
classical_classification_v1,1,30,validation,actual_congestion,Heavy,Free-flow,Heavy,0
classical_classification_v1,1,30,validation,actual_congestion,Heavy,Free-flow,Severe,0
classical_classification_v1,1,30,validation,actual_congestion,Heavy,Moderate,Free-flow,0
classical_classification_v1,1,30,validation,actual_congestion,Heavy,Moderate,Moderate,0
classical_classification_v1,1,30,validation,actual_congestion,Heavy,Moderate,Heavy,0
classical_classification_v1,1,30,validation,actual_congestion,Heavy,Moderate,Severe,0
classical_classification_v1,1,30,validation,actual_congestion,Heavy,Heavy,Free-flow,4
classical_classification_v1,1,30,validation,actual_congestion,Heavy,Heavy,Moderate,403
classical_classification_v1,1,30,validation,actual_congestion,Heavy,Heavy,Heavy,1576
classical_classification_v1,1,30,validation,actual_congestion,Heavy,Heavy,Severe,630
classical_classification_v1,1,30,validation,actual_congestion,Heavy,Severe,Free-flow,0
classical_classification_v1,1,30,validation,actual_congestion,Heavy,Severe,Moderate,0
classical_classification_v1,1,30,validation,actual_congestion,Heavy,Severe,Heavy,0
classical_classification_v1,1,30,validation,actual_congestion,Heavy,Severe,Severe,0
classical_classification_v1,1,30,validation,actual_congestion,Moderate,Free-flow,Free-flow,0
classical_classification_v1,1,30,validation,actual_congestion,Moderate,Free-flow,Moderate,0
classical_classification_v1,1,30,validation,actual_congestion,Moderate,Free-flow,Heavy,0
classical_classification_v1,1,30,validation,actual_congestion,Moderate,Free-flow,Severe,0
classical_classification_v1,1,30,validation,actual_congestion,Moderate,Moderate,Free-flow,607
classical_classification_v1,1,30,validation,actual_congestion,Moderate,Moderate,Moderate,5329
classical_classification_v1,1,30,validation,actual_congestion,Moderate,Moderate,Heavy,620
classical_classification_v1,1,30,validation,actual_congestion,Moderate,Moderate,Severe,39
classical_classification_v1,1,30,validation,actual_congestion,Moderate,Heavy,Free-flow,0
classical_classification_v1,1,30,validation,actual_congestion,Moderate,Heavy,Moderate,0
classical_classification_v1,1,30,validation,actual_congestion,Moderate,Heavy,Heavy,0
classical_classification_v1,1,30,validation,actual_congestion,Moderate,Heavy,Severe,0
classical_classification_v1,1,30,validation,actual_congestion,Moderate,Severe,Free-flow,0
classical_classification_v1,1,30,validation,actual_congestion,Moderate,Severe,Moderate,0
classical_classification_v1,1,30,validation,actual_congestion,Moderate,Severe,Heavy,0
classical_classification_v1,1,30,validation,actual_congestion,Moderate,Severe,Severe,0
classical_classification_v1,1,30,validation,actual_congestion,Severe,Free-flow,Free-flow,0
classical_classification_v1,1,30,validation,actual_congestion,Severe,Free-flow,Moderate,0
classical_classification_v1,1,30,validation,actual_congestion,Severe,Free-flow,Heavy,0
classical_classification_v1,1,30,validation,actual_congestion,Severe,Free-flow,Severe,0
classical_classification_v1,1,30,validation,actual_congestion,Severe,Moderate,Free-flow,0
classical_classification_v1,1,30,validation,actual_congestion,Severe,Moderate,Moderate,0
classical_classification_v1,1,30,validation,actual_congestion,Severe,Moderate,Heavy,0
classical_classification_v1,1,30,validation,actual_congestion,Severe,Moderate,Severe,0
classical_classification_v1,1,30,validation,actual_congestion,Severe,Heavy,Free-flow,0
classical_classification_v1,1,30,validation,actual_congestion,Severe,Heavy,Moderate,0
classical_classification_v1,1,30,validation,actual_congestion,Severe,Heavy,Heavy,0
classical_classification_v1,1,30,validation,actual_congestion,Severe,Heavy,Severe,0
classical_classification_v1,1,30,validation,actual_congestion,Severe,Severe,Free-flow,1
classical_classification_v1,1,30,validation,actual_congestion,Severe,Severe,Moderate,11
classical_classification_v1,1,30,validation,actual_congestion,Severe,Severe,Heavy,413
classical_classification_v1,1,30,validation,actual_congestion,Severe,Severe,Severe,1031
classical_classification_v1,2,60,test,overall,all,Free-flow,Free-flow,15048
classical_classification_v1,2,60,test,overall,all,Free-flow,Moderate,1263
classical_classification_v1,2,60,test,overall,all,Free-flow,Heavy,6
classical_classification_v1,2,60,test,overall,all,Free-flow,Severe,0
classical_classification_v1,2,60,test,overall,all,Moderate,Free-flow,408
classical_classification_v1,2,60,test,overall,all,Moderate,Moderate,5245
classical_classification_v1,2,60,test,overall,all,Moderate,Heavy,874
classical_classification_v1,2,60,test,overall,all,Moderate,Severe,40
classical_classification_v1,2,60,test,overall,all,Heavy,Free-flow,3
classical_classification_v1,2,60,test,overall,all,Heavy,Moderate,292
